"vx","vy","rsquared","fctr","grid","X","Y","qsum","sf","vx.u","vy.u"
-1.32883559189635e-17,-3.47238268650816e-18,0.506722532965409,"Epithelial","grid_12",153.93723086,314.888180992,1.37345493027844e-17,671885163437378048,-8.92824918842686,-2.33304240884166
-1.34250665373758e-17,3.40659371206128e-18,0.506729984210471,"Tumor","grid_15",123.976696928,287.344486016,1.38505340060239e-17,666258780999096320,-8.94456846602379,2.26967297395714
-1.34250665373758e-17,3.40659371206128e-18,0.506729984210471,"Epithelial","grid_15",123.976696928,287.344486016,1.38505340060239e-17,666258780999096320,-8.94456846602379,2.26967297395714
0.0830901066096018,0.0246593687876515,0.377776936891692,"B/Plasma","grid_16",58.500282288,432.86976418,0.0866720848105109,106.470727261437,8.8466640789546,2.62550092862923
-0.117033110564963,-0.00357506861386633,0.52285047247773,"Fibroblast","grid_16",58.500282288,432.86976418,0.117087702531498,78.8130581053764,-9.22373734320935,-0.281762090395354
0.0351069342647159,-0.120828227670934,0.561473198160963,"Endothelial","grid_20",128.870513912,60.556286812,0.125825106539062,73.3402113208243,2.57474997780055,-8.86156775090698
-1.04073405031367e-17,-3.94223734674394e-17,0.501358051961237,"Tumor","grid_20",128.870513912,60.556286812,4.0772984513701e-17,226327309935800640,-2.35546537966082,-8.92235973817005
-1.04073405031367e-17,-3.94223734674394e-17,0.501358051961237,"Epithelial","grid_20",128.870513912,60.556286812,4.0772984513701e-17,226327309935800640,-2.35546537966082,-8.92235973817005
0.0901351872369991,-0.0675027642971025,0.426162468285976,"Myeloid","grid_22",482.431876892,145.412517404,0.112609836009112,81.9470148441857,7.38630952649382,-5.53165002787823
-0.090135187236999,0.0675027642971025,0.426162468285976,"Fibroblast","grid_22",482.431876892,145.412517404,0.112609836009112,81.9470148441858,-7.38630952649382,5.53165002787823
5.23684269999466e-17,-4.96813000396838e-18,0.505119122716399,"Tumor","grid_22",482.431876892,145.412517404,5.26035594060428e-17,175426150002692512,9.18679153029769,-0.871539919309035
5.23684269999466e-17,-4.96813000396838e-18,0.505119122716399,"Epithelial","grid_22",482.431876892,145.412517404,5.26035594060428e-17,175426150002692512,9.18679153029769,-0.871539919309035
0.059621227930998,-0.0864975372454681,0.349774490612278,"Myeloid","grid_23",323.168579468,477.553094676,0.105054817926315,87.8402350810082,5.23714267727724,-7.59796400557017
-0.0476143959940305,0.0805261391999217,0.314562500358161,"Fibroblast","grid_23",323.168579468,477.553094676,0.0935499321235537,98.6429353134356,-4.69682378402746,7.94333474013859
0.136902483676037,-0.021603623507726,0.619434310023982,"Myeloid","grid_24",480.026314012,189.847774228,0.138596560510466,66.58202677651,9.11524483388861,-1.43841303886105
-0.136902483676037,0.021603623507726,0.619434310023983,"Fibroblast","grid_24",480.026314012,189.847774228,0.138596560510465,66.58202677651,-9.11524483388861,1.43841303886105
8.19219228311502e-18,-1.07890100982415e-17,0.506874016223817,"Tumor","grid_24",480.026314012,189.847774228,1.35467617275675e-17,681198952828782592,5.58051280462999,-7.3494623809813
8.19219228311502e-18,-1.07890100982415e-17,0.506874016223817,"Epithelial","grid_24",480.026314012,189.847774228,1.35467617275675e-17,681198952828782592,5.58051280462999,-7.3494623809813
0.0121536336032613,-0.0872085822500803,0.315372973113281,"Myeloid","grid_25",85.825973128,461.067471564,0.088051391969868,104.802884958343,1.27373586434844,-9.13971101293532
0.0424114428185444,0.0936610063370713,0.391215918598221,"B/Plasma","grid_26",126.036460144,343.555724876,0.10281592576067,89.7530206022812,3.80655510106528,8.40635823140154
0.1078734139521,-0.00678698454068698,0.414511446450765,"Myeloid","grid_31",501.39071934,203.64593256,0.108086708696475,85.3762688708919,9.20982959359549,-0.579447416968278
-0.111843311444311,0.0175290452895874,0.487995688214175,"Fibroblast","grid_31",501.39071934,203.64593256,0.113208629280605,81.5135733175153,-9.1167479674895,1.42885511839883
0.050085167247628,-0.0854679196200835,0.346551848004944,"T","grid_35",285.765835376,208.145086884,0.0990620475379342,93.1541405855383,4.66564071103574,-7.96169059984275
0.050085167247628,-0.0854679196200835,0.346551848004944,"B/Plasma","grid_35",285.765835376,208.145086884,0.0990620475379342,93.1541405855383,4.66564071103574,-7.96169059984275
-0.050085167247628,0.0854679196200836,0.346551848004945,"Endothelial","grid_35",285.765835376,208.145086884,0.0990620475379342,93.1541405855383,-4.66564071103574,7.96169059984275
-0.050085167247628,0.0854679196200836,0.346551848004945,"Tumor","grid_35",285.765835376,208.145086884,0.0990620475379342,93.1541405855383,-4.66564071103574,7.96169059984275
0.137974387982686,-0.0396038933634849,0.658657720700612,"Myeloid","grid_37",449.874086788,109.347867664,0.143545811881583,64.2863750748268,8.8698732565746,-2.54599074318844
-0.137974387982686,0.0396038933634849,0.658657720700612,"Fibroblast","grid_37",449.874086788,109.347867664,0.143545811881583,64.2863750748268,-8.8698732565746,2.54599074318844
1.91426303479072e-17,-3.50031548456915e-17,0.499255428604011,"Tumor","grid_37",449.874086788,109.347867664,3.98956281538225e-17,231304539621738912,4.4277772997718,-8.09638861689112
1.91426303479072e-17,-3.50031548456915e-17,0.499255428604011,"Epithelial","grid_37",449.874086788,109.347867664,3.98956281538225e-17,231304539621738912,4.4277772997718,-8.09638861689112
-1.06575013878105e-17,3.2326131676368e-18,0.506981371367504,"Epithelial","grid_39",108.1563623,300.35707772,1.11369710299866e-17,828595125029349120,-8.83075369493329,2.67852751180954
0.00157164422813196,-0.109704792954964,0.465140052764375,"Myeloid","grid_42",402.59350012,318.346177632,0.109716050160728,84.1083860521907,0.13218845947642,-9.22709307763175
-0.0258092777636581,0.0793745427341135,0.399842757678899,"Endothelial","grid_42",402.59350012,318.346177632,0.0834651834774912,110.561548163716,-2.8535137065374,8.77577232947059
0.0149034894264031,0.0954655855611826,0.460676451599482,"Epithelial","grid_42",402.59350012,318.346177632,0.096621902401176,95.5067088694342,1.42338322578617,9.11760388724193
0.044088638218048,-0.0898166778815243,0.357471604920405,"Endothelial","grid_45",314.6025204,344.190943824,0.10005420353786,92.2304068868851,4.06631304193924,-8.28382874624128
-0.0645074338006431,-0.0258961391275989,0.354013224716833,"T","grid_46",451.114455148,298.244692816,0.0695112871213037,132.755992374824,-8.56374838975765,-3.43786764856091
-0.0429403875023016,-0.0357467584092895,0.305994203353489,"Myeloid","grid_46",451.114455148,298.244692816,0.0558722436959528,165.163224037635,-7.09217284130552,-5.90404986777271
-0.0645074338006431,-0.0258961391275989,0.354013224716833,"B/Plasma","grid_46",451.114455148,298.244692816,0.0695112871213037,132.755992374824,-8.56374838975765,-3.43786764856091
0.0645074338006431,0.025896139127599,0.354013224716833,"Fibroblast","grid_46",451.114455148,298.244692816,0.0695112871213037,132.755992374824,8.56374838975765,3.43786764856091
0.0645074338006431,0.025896139127599,0.354013224716833,"Tumor","grid_46",451.114455148,298.244692816,0.0695112871213037,132.755992374824,8.56374838975765,3.43786764856091
0.0429403875023016,0.0357467584092895,0.305994203353489,"Epithelial","grid_46",451.114455148,298.244692816,0.0558722436959527,165.163224037635,7.09217284130552,5.90404986777271
-0.0719020273795043,-0.0245611360721672,0.345730580937795,"Fibroblast","grid_49",77.338846592,417.248640228,0.0759812539146236,121.451534787898,-8.73261157960225,-2.98298767209911
0.0208045951848612,0.108054759129099,0.345492154425969,"Tumor","grid_50",249.637287872,339.398611524,0.110039366370647,83.861259905451,1.74469956402534,9.06160823934628
-0.0125806495061699,-0.114299960193669,0.527306246652484,"T","grid_51",427.866945128,396.86149482,0.114990232812494,80.2506410965139,-1.00960518828068,-9.17264508284798
-0.0125806495061699,-0.114299960193669,0.527306246652484,"B/Plasma","grid_51",427.866945128,396.86149482,0.114990232812494,80.2506410965139,-1.00960518828068,-9.17264508284798
0.0126652764700038,0.114679740798534,0.529182351223636,"Tumor","grid_51",427.866945128,396.86149482,0.115377000210963,79.9816244673274,1.01298938639873,9.17227196255879
1.0411510504071e-17,3.93517130109308e-17,0.501345950649907,"Fibroblast","grid_52",263.232476836,542.056008088,4.0705735073464e-17,226701222478494080,2.36030215912058,8.92108144620086
1.0411510504071e-17,3.93517130109308e-17,0.501345950649907,"Tumor","grid_52",263.232476836,542.056008088,4.0705735073464e-17,226701222478494080,2.36030215912058,8.92108144620086
1.0411510504071e-17,3.93517130109308e-17,0.501345950649907,"Epithelial","grid_52",263.232476836,542.056008088,4.0705735073464e-17,226701222478494080,2.36030215912058,8.92108144620086
